#chromosome	strand	start	end	read_name	log_lik_ratio	log_lik_methylated	log_lik_unmethylated	num_calling_strands	num_motifs	sequence
NC_000913.3	+	3505543	3505544	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.8	-1.81	-0.00512	1	1	CG
NC_000913.3	+	3505566	3505567	ac694169-bb0f-4394-81a6-0318ac28fa4f	-0.14	-0.375	-0.235	1	1	CG
NC_000913.3	+	3505579	3505580	ac694169-bb0f-4394-81a6-0318ac28fa4f	-0.722	-0.795	-0.0738	1	1	CG
NC_000913.3	+	3505589	3505590	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3505591	3505592	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.832	-0.058	-0.89	1	1	CG
NC_000913.3	+	3505606	3505607	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.545	-0.107	-0.652	1	1	CG
NC_000913.3	+	3505609	3505610	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3505615	3505616	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3505626	3505627	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3505629	3505630	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.55	-1.56	-0.0103	1	1	CG
NC_000913.3	+	3505632	3505633	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3505648	3505649	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.21	-1.23	-0.0244	1	1	CG
NC_000913.3	+	3505678	3505679	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3505706	3505707	ac694169-bb0f-4394-81a6-0318ac28fa4f	-0.0101	-0.304	-0.294	1	1	CG
NC_000913.3	+	3505711	3505712	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.949	-0.0446	-0.993	1	1	CG
NC_000913.3	+	3505714	3505715	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3505728	3505729	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.62	-1.63	-0.00857	1	1	CG
NC_000913.3	+	3505768	3505769	ac694169-bb0f-4394-81a6-0318ac28fa4f	1.39	-0.0155	-1.41	1	1	CG
NC_000913.3	+	3505776	3505777	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.606	-0.0944	-0.701	1	1	CG
NC_000913.3	+	3505779	3505780	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.385	-0.148	-0.533	1	1	CG
NC_000913.3	+	3505781	3505782	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3505786	3505787	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3505788	3505789	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.93	-0.0465	-0.977	1	1	CG
NC_000913.3	+	3505798	3505799	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3505800	3505801	ac694169-bb0f-4394-81a6-0318ac28fa4f	-0.949	-0.993	-0.0446	1	1	CG
NC_000913.3	+	3505813	3505814	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3505816	3505817	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3505859	3505860	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3505871	3505872	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3505873	3505874	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3505891	3505892	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3505908	3505909	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.62	-1.63	-0.00857	1	1	CG
NC_000913.3	+	3505929	3505930	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.8	-1.81	-0.00512	1	1	CG
NC_000913.3	+	3505940	3505941	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	+	3505960	3505961	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3505978	3505979	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.7	-1.71	-0.00684	1	1	CG
NC_000913.3	+	3505990	3505991	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3506011	3506012	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506037	3506038	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	+	3506081	3506082	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3506099	3506100	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.62	-1.63	-0.00857	1	1	CG
NC_000913.3	+	3506103	3506104	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.8	-1.81	-0.00512	1	1	CG
NC_000913.3	+	3506109	3506110	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506124	3506125	ac694169-bb0f-4394-81a6-0318ac28fa4f	-0.0984	-0.351	-0.253	1	1	CG
NC_000913.3	+	3506128	3506129	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.8	-1.81	-0.00512	1	1	CG
NC_000913.3	+	3506141	3506142	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3506163	3506164	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506165	3506166	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506177	3506178	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506187	3506188	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506204	3506205	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.44	-1.45	-0.0138	1	1	CG
NC_000913.3	+	3506211	3506212	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506216	3506217	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.55	-1.56	-0.0103	1	1	CG
NC_000913.3	+	3506226	3506227	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506252	3506253	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.49	-1.51	-0.012	1	1	CG
NC_000913.3	+	3506257	3506258	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.55	-1.56	-0.0103	1	1	CG
NC_000913.3	+	3506268	3506269	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506271	3506272	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3506283	3506284	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3506286	3506287	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	+	3506293	3506294	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506309	3506310	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	+	3506313	3506314	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.8	-1.81	-0.00512	1	1	CG
NC_000913.3	+	3506317	3506318	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506334	3506335	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506337	3506338	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	+	3506351	3506352	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506379	3506380	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.7	-1.71	-0.00684	1	1	CG
NC_000913.3	+	3506382	3506383	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	+	3506397	3506398	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.62	-1.63	-0.00857	1	1	CG
NC_000913.3	+	3506418	3506419	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506436	3506437	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506445	3506446	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3506447	3506448	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506463	3506464	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506480	3506481	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506482	3506483	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506502	3506503	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506517	3506518	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506523	3506524	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506532	3506533	ac694169-bb0f-4394-81a6-0318ac28fa4f	-0.761	-0.828	-0.0678	1	1	CG
NC_000913.3	+	3506535	3506536	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3506540	3506541	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	+	3506546	3506547	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506574	3506575	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506612	3506613	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506615	3506616	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3506633	3506634	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	+	3506639	3506640	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.774	-0.0658	-0.84	1	1	CG
NC_000913.3	+	3506665	3506666	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.12	-1.15	-0.0298	1	1	CG
NC_000913.3	+	3506670	3506671	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.488	-0.12	-0.609	1	1	CG
NC_000913.3	+	3506674	3506675	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.949	-0.0446	-0.993	1	1	CG
NC_000913.3	+	3506696	3506697	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.31	-1.33	-0.0191	1	1	CG
NC_000913.3	+	3506722	3506723	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.361	-0.155	-0.516	1	1	CG
NC_000913.3	+	3506728	3506729	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3506735	3506736	ac694169-bb0f-4394-81a6-0318ac28fa4f	1.55	-0.0103	-1.56	1	1	CG
NC_000913.3	+	3506745	3506746	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506747	3506748	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506783	3506784	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.8	-1.81	-0.00512	1	1	CG
NC_000913.3	+	3506815	3506816	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506819	3506820	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506830	3506831	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.62	-1.63	-0.00857	1	1	CG
NC_000913.3	+	3506849	3506850	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506852	3506853	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.7	-1.71	-0.00684	1	1	CG
NC_000913.3	+	3506855	3506856	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.44	-1.45	-0.0138	1	1	CG
NC_000913.3	+	3506901	3506902	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.8	-1.81	-0.00512	1	1	CG
NC_000913.3	+	3506928	3506929	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506931	3506932	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3506967	3506968	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3506973	3506974	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3506975	3506976	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3507020	3507021	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.15	-1.18	-0.028	1	1	CG
NC_000913.3	+	3507032	3507033	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3507063	3507064	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3507071	3507072	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3507074	3507075	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.8	-1.81	-0.00512	1	1	CG
NC_000913.3	+	3507083	3507084	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3507107	3507108	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3507119	3507120	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	+	3507179	3507180	ac694169-bb0f-4394-81a6-0318ac28fa4f	1.31	-0.0191	-1.33	1	1	CG
NC_000913.3	+	3507189	3507190	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3507194	3507195	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.0643	-0.268	-0.333	1	1	CG
NC_000913.3	+	3507196	3507197	ac694169-bb0f-4394-81a6-0318ac28fa4f	1.39	-0.0155	-1.41	1	1	CG
NC_000913.3	+	3507199	3507200	ac694169-bb0f-4394-81a6-0318ac28fa4f	-0.863	-0.917	-0.0541	1	1	CG
NC_000913.3	+	3507225	3507226	ac694169-bb0f-4394-81a6-0318ac28fa4f	1.35	-0.0173	-1.37	1	1	CG
NC_000913.3	+	3507234	3507235	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.453	-0.129	-0.582	1	1	CG
NC_000913.3	+	3507238	3507239	ac694169-bb0f-4394-81a6-0318ac28fa4f	1.62	-0.00857	-1.63	1	1	CG
NC_000913.3	+	3507245	3507246	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.47	-0.125	-0.595	1	1	CG
NC_000913.3	+	3507261	3507262	ac694169-bb0f-4394-81a6-0318ac28fa4f	-0.913	-0.961	-0.0484	1	1	CG
NC_000913.3	+	3507264	3507265	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.498	-0.118	-0.616	1	1	CG
NC_000913.3	+	3507268	3507269	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.377	-0.151	-0.527	1	1	CG
NC_000913.3	+	3507273	3507274	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.968	-0.0428	-1.01	1	1	CG
NC_000913.3	+	3507282	3507283	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.817	-0.0599	-0.877	1	1	CG
NC_000913.3	+	3507294	3507295	ac694169-bb0f-4394-81a6-0318ac28fa4f	1.31	-0.0191	-1.33	1	1	CG
NC_000913.3	+	3507303	3507304	ac694169-bb0f-4394-81a6-0318ac28fa4f	-0.254	-0.444	-0.191	1	1	CG
NC_000913.3	+	3507311	3507312	ac694169-bb0f-4394-81a6-0318ac28fa4f	-0.606	-0.701	-0.0944	1	1	CG
NC_000913.3	+	3507339	3507340	ac694169-bb0f-4394-81a6-0318ac28fa4f	-0.817	-0.877	-0.0599	1	1	CG
NC_000913.3	+	3507371	3507372	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.596	-0.0965	-0.692	1	1	CG
NC_000913.3	+	3507377	3507378	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3507379	3507380	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.31	-1.33	-0.0191	1	1	CG
NC_000913.3	+	3507385	3507386	ac694169-bb0f-4394-81a6-0318ac28fa4f	-0.105	-0.355	-0.25	1	1	CG
NC_000913.3	+	3507388	3507389	ac694169-bb0f-4394-81a6-0318ac28fa4f	-0.479	-0.602	-0.123	1	1	CG
NC_000913.3	+	3507410	3507411	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.161	-0.226	-0.387	1	1	CG
NC_000913.3	+	3507427	3507428	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3507439	3507440	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.01	-1.05	-0.039	1	1	CG
NC_000913.3	+	3507448	3507449	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3507455	3507456	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3507506	3507507	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3507508	3507509	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3507518	3507519	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3507527	3507528	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3507529	3507530	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.8	-1.81	-0.00512	1	1	CG
NC_000913.3	+	3507533	3507534	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3507548	3507549	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3507550	3507551	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.18	-1.2	-0.0262	1	1	CG
NC_000913.3	+	3507553	3507554	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	+	3507574	3507575	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	+	3507593	3507594	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3507604	3507605	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3507638	3507639	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3507641	3507642	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3507669	3507670	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3507685	3507686	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3507739	3507740	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.8	-1.81	-0.00512	1	1	CG
NC_000913.3	+	3507758	3507759	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.7	-1.71	-0.00684	1	1	CG
NC_000913.3	+	3507781	3507782	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3507789	3507790	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	+	3507830	3507831	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3507850	3507851	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3507853	3507854	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3507855	3507856	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.11	-2.11	-0.0017	1	1	CG
NC_000913.3	+	3507895	3507896	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.8	-1.81	-0.00512	1	1	CG
NC_000913.3	+	3507899	3507900	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3507901	3507902	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3507906	3507907	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.8	-1.81	-0.00512	1	1	CG
NC_000913.3	+	3507918	3507919	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3507932	3507933	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3507936	3507937	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3507956	3507957	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.18	-1.2	-0.0262	1	1	CG
NC_000913.3	+	3507965	3507966	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	+	3507974	3507975	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.268	-0.186	-0.454	1	1	CG
NC_000913.3	+	3507978	3507979	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.896	-0.0503	-0.946	1	1	CG
NC_000913.3	+	3507980	3507981	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.14	-0.235	-0.375	1	1	CG
NC_000913.3	+	3507983	3507984	ac694169-bb0f-4394-81a6-0318ac28fa4f	-0.314	-0.484	-0.17	1	1	CG
NC_000913.3	+	3507989	3507990	ac694169-bb0f-4394-81a6-0318ac28fa4f	1.55	-0.0103	-1.56	1	1	CG
NC_000913.3	+	3508010	3508011	ac694169-bb0f-4394-81a6-0318ac28fa4f	-0.0916	-0.348	-0.256	1	1	CG
NC_000913.3	+	3508028	3508029	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3508040	3508041	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.393	-0.146	-0.539	1	1	CG
NC_000913.3	+	3508046	3508047	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.49	-1.51	-0.012	1	1	CG
NC_000913.3	+	3508048	3508049	ac694169-bb0f-4394-81a6-0318ac28fa4f	-0.283	-0.464	-0.18	1	1	CG
NC_000913.3	+	3508050	3508051	ac694169-bb0f-4394-81a6-0318ac28fa4f	-0.0916	-0.348	-0.256	1	1	CG
NC_000913.3	+	3508064	3508065	ac694169-bb0f-4394-81a6-0318ac28fa4f	-0.968	-1.01	-0.0428	1	1	CG
NC_000913.3	+	3508080	3508081	ac694169-bb0f-4394-81a6-0318ac28fa4f	1.24	-0.0226	-1.26	1	1	CG
NC_000913.3	+	3508101	3508102	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3508110	3508111	ac694169-bb0f-4394-81a6-0318ac28fa4f	-1.93	-1.93	-0.00341	1	1	CG
NC_000913.3	+	3508113	3508114	ac694169-bb0f-4394-81a6-0318ac28fa4f	-0.93	-0.977	-0.0465	1	1	CG
NC_000913.3	+	3508119	3508120	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.444	-0.132	-0.576	1	1	CG
NC_000913.3	+	3508128	3508129	ac694169-bb0f-4394-81a6-0318ac28fa4f	1.27	-0.0209	-1.29	1	1	CG
NC_000913.3	+	3508132	3508133	ac694169-bb0f-4394-81a6-0318ac28fa4f	1.18	-0.0262	-1.2	1	1	CG
NC_000913.3	+	3508136	3508137	ac694169-bb0f-4394-81a6-0318ac28fa4f	-0.788	-0.852	-0.0638	1	1	CG
NC_000913.3	+	3508149	3508150	ac694169-bb0f-4394-81a6-0318ac28fa4f	-2.41	-2.41	0.0	1	1	CG
NC_000913.3	+	3508155	3508156	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.369	-0.153	-0.522	1	1	CG
NC_000913.3	+	3508160	3508161	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.217	-0.204	-0.421	1	1	CG
NC_000913.3	+	3508185	3508186	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.507	-0.116	-0.623	1	1	CG
NC_000913.3	+	3508188	3508189	ac694169-bb0f-4394-81a6-0318ac28fa4f	1.93	-0.00341	-1.93	1	1	CG
NC_000913.3	+	3508202	3508203	ac694169-bb0f-4394-81a6-0318ac28fa4f	1.7	-0.00684	-1.71	1	1	CG
NC_000913.3	+	3508211	3508212	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.65	-0.086	-0.736	1	1	CG
NC_000913.3	+	3508218	3508219	ac694169-bb0f-4394-81a6-0318ac28fa4f	0.526	-0.112	-0.637	1	1	CG
