Chr	Pos	Strand	Log.like.ratio	Read_ID
NC_000913.3	3507120	-	0.23	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507148	-	1.15	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507180	-	-1.16	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507190	-	-1.16	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507195	-	-1.16	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507197	-	-1.16	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507200	-	-1.16	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507226	-	0.87	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507235	-	0.87	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507239	-	0.87	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507246	-	0.87	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507262	-	0.91	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507265	-	0.91	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507269	-	0.91	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507274	-	0.91	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507283	-	0.91	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507295	-	0.77	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507304	-	0.77	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507312	-	0.77	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507340	-	0.11	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507372	-	0.89	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507378	-	0.89	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507380	-	0.89	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507386	-	0.89	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507389	-	0.89	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507398	-	0.89	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507411	-	1.03	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507428	-	-0.09	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507440	-	2.47	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507449	-	2.47	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507456	-	2.47	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507507	-	3.42	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507509	-	3.42	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507519	-	3.42	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507528	-	3.42	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507530	-	3.42	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507534	-	3.42	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507539	-	3.42	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507549	-	3.42	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507551	-	3.42	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507554	-	3.42	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507575	-	-1.82	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507594	-	-0.34	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507605	-	-0.86	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507639	-	-0.58	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507642	-	-0.58	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507670	-	-0.16	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507686	-	-0.73	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507740	-	-0.19	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507759	-	0.95	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507782	-	-0.12	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507790	-	-0.12	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507831	-	0.06	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507851	-	1.6	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507854	-	1.6	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507856	-	1.6	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507868	-	1.74	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507879	-	1.09	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507881	-	1.09	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507896	-	2.14	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507900	-	2.14	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507902	-	2.14	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507907	-	2.14	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507919	-	0.31	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507926	-	0.31	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507933	-	0.31	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507937	-	0.31	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507957	-	1.47	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507966	-	1.47	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507975	-	1.47	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507979	-	1.47	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507981	-	1.47	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507984	-	1.47	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3507990	-	1.47	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508011	-	0.21	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508029	-	-0.91	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508041	-	1.83	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508047	-	1.83	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508049	-	1.83	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508051	-	1.83	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508065	-	-1.81	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508081	-	0.31	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508102	-	3.46	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508111	-	3.46	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508114	-	3.46	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508120	-	3.46	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508129	-	3.46	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508133	-	3.46	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508137	-	3.46	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508150	-	0.87	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508156	-	0.87	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508161	-	0.87	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508186	-	-0.25	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508189	-	-0.25	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508203	-	1.86	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508212	-	1.86	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508219	-	1.86	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508221	-	1.86	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508230	-	1.86	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508243	-	0.76	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508251	-	0.76	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508272	-	-0.02	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508285	-	-0.92	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508299	-	0.17	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508304	-	0.17	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508309	-	0.17	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508321	-	-0.42	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508330	-	-0.42	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508332	-	-0.42	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508347	-	0.93	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508362	-	-3.31	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508372	-	-3.31	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508377	-	-3.31	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508379	-	-3.31	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508402	-	0.93	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508409	-	0.93	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508421	-	-0.11	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508445	-	0.97	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508449	-	0.97	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508454	-	0.97	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508467	-	0.15	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508489	-	-0.09	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508505	-	0.14	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508515	-	0.14	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508530	-	2.9	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508560	-	0.29	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508573	-	0.4	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508576	-	0.4	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508609	-	-0.25	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508630	-	1.72	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508644	-	1.13	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508650	-	1.13	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508652	-	1.13	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508654	-	1.13	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508670	-	-0.04	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508692	-	0.18	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508699	-	0.18	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508706	-	0.18	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508713	-	0.18	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508718	-	0.18	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508757	-	0.51	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508759	-	0.51	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508785	-	0.99	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508790	-	0.99	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508796	-	0.99	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508803	-	0.99	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508811	-	0.99	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508836	-	0.36	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508849	-	-0.1	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508861	-	-0.48	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508868	-	-0.48	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508879	-	-0.85	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508883	-	-0.85	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508891	-	-0.85	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508895	-	-0.85	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508898	-	-0.85	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508916	-	1.3	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508922	-	1.3	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508950	-	-3.71	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508953	-	-3.71	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508956	-	-3.71	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508973	-	-0.12	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3508996	-	1.3	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509027	-	-0.01	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509045	-	0.34	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509072	-	-0.46	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509081	-	-0.46	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509123	-	-1.02	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509126	-	-1.02	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509144	-	0.01	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509156	-	0.8	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509168	-	0.53	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509176	-	0.53	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509178	-	0.53	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509181	-	0.53	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509200	-	0.13	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509219	-	0.58	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509225	-	0.58	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509233	-	0.58	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509243	-	0.58	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509272	-	0.04	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509276	-	0.04	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509293	-	0.32	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509297	-	0.32	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509302	-	0.32	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509318	-	0.45	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509321	-	0.45	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509348	-	-3.57	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509376	-	0.45	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509381	-	0.45	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509390	-	0.45	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509397	-	0.45	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509403	-	0.45	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509435	-	2.23	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509440	-	2.23	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509443	-	2.23	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509462	-	0.35	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509485	-	0.28	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509498	-	0.24	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509500	-	0.24	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509512	-	-1.93	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509517	-	-1.93	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509520	-	-1.93	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509526	-	-1.93	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509530	-	-1.93	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509532	-	-1.93	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509567	-	0.46	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509594	-	-0.26	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509606	-	1.21	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509616	-	1.21	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509627	-	1.88	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509634	-	1.88	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509648	-	-0.11	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509664	-	-0.09	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509673	-	-0.09	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509691	-	-0.04	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509724	-	0.2	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509730	-	0.2	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509739	-	0.2	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509743	-	0.2	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509751	-	0.2	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509774	-	0.32	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509806	-	-1.82	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509808	-	-1.82	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3509816	-	-1.82	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3504739	+	0.29	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3504741	+	0.29	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3504748	+	0.29	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3504785	+	0.58	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3504792	+	0.58	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3504803	+	-2.02	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3504812	+	-2.02	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3504818	+	-2.02	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3504821	+	-2.02	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3504830	+	-2.02	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3504832	+	-2.02	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3504849	+	-2.37	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3504853	+	-2.37	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3504887	+	1.62	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3504896	+	1.62	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3504905	+	1.62	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3504920	+	0.13	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3504957	+	-0.49	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3504966	+	-0.49	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3504974	+	-0.49	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3504985	+	1.76	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3504990	+	1.76	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3504995	+	1.76	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505005	+	1.76	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505010	+	1.76	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505034	+	1.51	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505041	+	1.51	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505046	+	1.51	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505051	+	1.51	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505059	+	1.51	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505070	+	-0.17	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505073	+	-0.17	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505088	+	-1.03	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505103	+	1.38	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505120	+	1.11	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505122	+	1.11	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505130	+	1.11	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505150	+	-0.33	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505157	+	-0.33	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505171	+	0.52	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505187	+	-4.14	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505193	+	-4.14	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505208	+	1.56	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505210	+	1.56	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505223	+	0.76	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505229	+	0.76	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505237	+	0.76	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505257	+	0.82	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505280	+	-1.14	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505282	+	-1.14	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505295	+	0.4	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505311	+	-0.85	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505325	+	-3.52	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505333	+	-3.52	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505351	+	-0.73	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505354	+	-0.73	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505364	+	-0.73	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505369	+	-0.73	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505371	+	-0.73	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505377	+	-0.73	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505396	+	0.45	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505399	+	0.45	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505451	+	0.98	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505460	+	0.98	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505462	+	0.98	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505465	+	0.98	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505477	+	2.92	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505482	+	2.92	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505499	+	0.4	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505513	+	0.53	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505520	+	0.53	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505535	+	3.32	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505537	+	3.32	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505539	+	3.32	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505544	+	3.32	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505567	+	0.17	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505580	+	-2.18	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505590	+	-2.18	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505592	+	-2.18	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505607	+	0.75	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505610	+	0.75	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505616	+	0.75	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505627	+	0.75	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505630	+	0.75	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505633	+	0.75	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505649	+	0.99	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505679	+	-0.4	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505707	+	-0.02	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505712	+	-0.02	f47cefa7-6517-48b7-96c1-2dffec98d965
NC_000913.3	3505715	+	-0.02	f47cefa7-6517-48b7-96c1-2dffec98d965
